datetime,date,hour,day_of_week,is_weekend,is_holiday,season,temperature,humidity,load
2022-04-22 08:00:00,2022-04-22,8,4,False,False,spring,16.9,66.0,1727.94
2022-04-22 09:00:00,2022-04-22,9,4,False,False,spring,12.6,56.0,1701.31
2022-04-22 10:00:00,2022-04-22,10,4,False,False,spring,12.8,71.0,1577.05
2022-04-22 11:00:00,2022-04-22,11,4,False,False,spring,14.5,67.0,1545.65
2022-04-22 12:00:00,2022-04-22,12,4,False,False,spring,17.6,71.0,1514.47
2022-04-22 13:00:00,2022-04-22,13,4,False,False,spring,13.7,68.0,1519.19
2022-04-22 14:00:00,2022-04-22,14,4,False,False,spring,19.7,54.0,1646.01
2022-04-22 15:00:00,2022-04-22,15,4,False,False,spring,21.4,60.0,1611.77
2022-04-22 16:00:00,2022-04-22,16,4,False,False,spring,22.1,59.0,1469.03
2022-04-22 17:00:00,2022-04-22,17,4,False,False,spring,22.0,47.0,1829.94
2022-04-22 18:00:00,2022-04-22,18,4,False,False,spring,22.0,47.0,1610.35
2022-04-22 19:00:00,2022-04-22,19,4,False,False,spring,22.6,74.0,1803.3
2022-04-22 20:00:00,2022-04-22,20,4,False,False,spring,26.1,46.0,1741.89
2022-04-22 21:00:00,2022-04-22,21,4,False,False,spring,25.7,58.0,1815.56
2022-04-22 22:00:00,2022-04-22,22,4,False,False,spring,24.5,50.0,1399.3
2022-04-22 23:00:00,2022-04-22,23,4,False,False,spring,23.9,45.0,1281.25
2022-04-23 00:00:00,2022-04-23,0,5,True,True,spring,19.4,54.0,914.93
2022-04-23 01:00:00,2022-04-23,1,5,True,True,spring,21.3,64.0,915.98
2022-04-23 02:00:00,2022-04-23,2,5,True,True,spring,17.8,57.0,948.49
2022-04-23 03:00:00,2022-04-23,3,5,True,True,spring,17.3,65.0,941.78
2022-04-23 04:00:00,2022-04-23,4,5,True,True,spring,19.9,43.0,988.39
2022-04-23 05:00:00,2022-04-23,5,5,True,True,spring,14.9,52.0,920.05
2022-04-23 06:00:00,2022-04-23,6,5,True,True,spring,16.5,57.0,1015.11
2022-04-23 07:00:00,2022-04-23,7,5,True,True,spring,14.9,75.0,1407.76
2022-04-23 08:00:00,2022-04-23,8,5,True,True,spring,13.1,58.0,1372.66
2022-04-23 09:00:00,2022-04-23,9,5,True,True,spring,13.4,65.0,1354.22
2022-04-23 10:00:00,2022-04-23,10,5,True,True,spring,16.2,62.0,1135.43
2022-04-23 11:00:00,2022-04-23,11,5,True,True,spring,17.8,66.0,1200.64
2022-04-23 12:00:00,2022-04-23,12,5,True,True,spring,20.2,56.0,1146.06
2022-04-23 13:00:00,2022-04-23,13,5,True,True,spring,21.7,55.0,1103.5
2022-04-23 14:00:00,2022-04-23,14,5,True,True,spring,21.7,69.0,1061.31
2022-04-23 15:00:00,2022-04-23,15,5,True,True,spring,23.5,55.0,1162.05
2022-04-23 16:00:00,2022-04-23,16,5,True,True,spring,22.0,55.0,1152.75
2022-04-23 17:00:00,2022-04-23,17,5,True,True,spring,23.1,45.0,1468.73
2022-04-23 18:00:00,2022-04-23,18,5,True,True,spring,22.6,47.0,1373.04
2022-04-23 19:00:00,2022-04-23,19,5,True,True,spring,22.4,43.0,1294.07
2022-04-23 20:00:00,2022-04-23,20,5,True,True,spring,24.6,52.0,1234.14
2022-04-23 21:00:00,2022-04-23,21,5,True,True,spring,23.0,52.0,1365.07
2022-04-23 22:00:00,2022-04-23,22,5,True,True,spring,21.9,64.0,1058.36
2022-04-23 23:00:00,2022-04-23,23,5,True,True,spring,28.2,43.0,1173.27
2022-04-24 00:00:00,2022-04-24,0,6,True,True,spring,23.8,64.0,979.02
2022-04-24 01:00:00,2022-04-24,1,6,True,True,spring,17.3,66.0,1008.45
2022-04-24 02:00:00,2022-04-24,2,6,True,True,spring,22.2,66.0,877.19
2022-04-24 03:00:00,2022-04-24,3,6,True,True,spring,16.6,58.0,987.73
2022-04-24 04:00:00,2022-04-24,4,6,True,True,spring,15.7,60.0,987.65
2022-04-24 05:00:00,2022-04-24,5,6,True,True,spring,17.6,56.0,1004.65
2022-04-24 06:00:00,2022-04-24,6,6,True,True,spring,15.6,74.0,905.05
2022-04-24 07:00:00,2022-04-24,7,6,True,True,spring,18.0,62.0,1262.55
2022-04-24 08:00:00,2022-04-24,8,6,True,True,spring,15.5,43.0,1376.26
2022-04-24 09:00:00,2022-04-24,9,6,True,True,spring,12.9,60.0,1330.15
2022-04-24 10:00:00,2022-04-24,10,6,True,True,spring,16.2,56.0,1146.62
2022-04-24 11:00:00,2022-04-24,11,6,True,True,spring,16.5,72.0,1173.78
2022-04-24 12:00:00,2022-04-24,12,6,True,True,spring,18.6,61.0,1178.32
2022-04-24 13:00:00,2022-04-24,13,6,True,True,spring,21.5,72.0,1159.39
2022-04-24 14:00:00,2022-04-24,14,6,True,True,spring,18.8,68.0,1159.14
2022-04-24 15:00:00,2022-04-24,15,6,True,True,spring,18.6,50.0,1147.35
2022-04-24 16:00:00,2022-04-24,16,6,True,True,spring,22.9,58.0,1111.72
2022-04-24 17:00:00,2022-04-24,17,6,True,True,spring,20.3,56.0,1461.03
2022-04-24 18:00:00,2022-04-24,18,6,True,True,spring,23.6,61.0,1355.89
2022-04-24 19:00:00,2022-04-24,19,6,True,True,spring,23.9,47.0,1462.56
2022-04-24 20:00:00,2022-04-24,20,6,True,True,spring,26.9,43.0,1570.15
2022-04-24 21:00:00,2022-04-24,21,6,True,True,spring,25.2,46.0,1461.12
2022-04-24 22:00:00,2022-04-24,22,6,True,True,spring,22.4,62.0,1054.69
2022-04-24 23:00:00,2022-04-24,23,6,True,True,spring,24.6,55.0,1145.33
2022-04-25 00:00:00,2022-04-25,0,0,False,False,spring,21.5,43.0,1240.05
2022-04-25 01:00:00,2022-04-25,1,0,False,False,spring,21.3,54.0,1151.26
2022-04-25 02:00:00,2022-04-25,2,0,False,False,spring,20.4,72.0,1206.07
2022-04-25 03:00:00,2022-04-25,3,0,False,False,spring,18.9,58.0,1197.89
2022-04-25 04:00:00,2022-04-25,4,0,False,False,spring,18.7,67.0,1236.59
2022-04-25 05:00:00,2022-04-25,5,0,False,False,spring,14.6,53.0,1314.54
2022-04-25 06:00:00,2022-04-25,6,0,False,False,spring,13.6,64.0,1272.53
2022-04-25 07:00:00,2022-04-25,7,0,False,False,spring,16.3,66.0,1613.01
2022-04-25 08:00:00,2022-04-25,8,0,False,False,spring,19.4,60.0,1712.79
2022-04-25 09:00:00,2022-04-25,9,0,False,False,spring,13.6,61.0,1873.05
2022-04-25 10:00:00,2022-04-25,10,0,False,False,spring,13.8,54.0,1575.18
2022-04-25 11:00:00,2022-04-25,11,0,False,False,spring,16.9,72.0,1493.8
2022-04-25 12:00:00,2022-04-25,12,0,False,False,spring,17.7,51.0,1503.94
2022-04-25 13:00:00,2022-04-25,13,0,False,False,spring,16.7,65.0,1550.04
2022-04-25 14:00:00,2022-04-25,14,0,False,False,spring,19.9,59.0,1423.54
2022-04-25 15:00:00,2022-04-25,15,0,False,False,spring,20.3,61.0,1555.2
2022-04-25 16:00:00,2022-04-25,16,0,False,False,spring,19.6,55.0,1608.21
2022-04-25 17:00:00,2022-04-25,17,0,False,False,spring,21.2,51.0,1748.68
2022-04-25 18:00:00,2022-04-25,18,0,False,False,spring,21.0,58.0,1985.54
2022-04-25 19:00:00,2022-04-25,19,0,False,False,spring,24.4,66.0,1605.89
2022-04-25 20:00:00,2022-04-25,20,0,False,False,spring,24.5,51.0,1594.96
2022-04-25 21:00:00,2022-04-25,21,0,False,False,spring,26.3,51.0,1765.41
2022-04-25 22:00:00,2022-04-25,22,0,False,False,spring,21.9,57.0,1249.08
2022-04-25 23:00:00,2022-04-25,23,0,False,False,spring,24.5,48.0,1407.5
2022-04-26 00:00:00,2022-04-26,0,1,False,False,spring,18.5,65.0,1193.55
2022-04-26 01:00:00,2022-04-26,1,1,False,False,spring,21.0,54.0,1124.35
2022-04-26 02:00:00,2022-04-26,2,1,False,False,spring,18.4,53.0,1160.05
2022-04-26 03:00:00,2022-04-26,3,1,False,False,spring,20.9,61.0,1311.58
2022-04-26 04:00:00,2022-04-26,4,1,False,False,spring,17.7,58.0,1254.44
2022-04-26 05:00:00,2022-04-26,5,1,False,False,spring,18.5,59.0,1301.36
2022-04-26 06:00:00,2022-04-26,6,1,False,False,spring,16.6,64.0,1145.51
2022-04-26 07:00:00,2022-04-26,7,1,False,False,spring,17.0,63.0,1589.93
2022-04-26 08:00:00,2022-04-26,8,1,False,False,spring,17.1,54.0,1528.4
2022-04-26 09:00:00,2022-04-26,9,1,False,False,spring,15.9,53.0,1631.19
2022-04-26 10:00:00,2022-04-26,10,1,False,False,spring,16.8,63.0,1515.51
2022-04-26 11:00:00,2022-04-26,11,1,False,False,spring,16.4,66.0,1544.73
2022-04-26 12:00:00,2022-04-26,12,1,False,False,spring,20.2,56.0,1576.45
2022-04-26 13:00:00,2022-04-26,13,1,False,False,spring,25.2,65.0,1562.85
2022-04-26 14:00:00,2022-04-26,14,1,False,False,spring,20.0,71.0,1482.71
2022-04-26 15:00:00,2022-04-26,15,1,False,False,spring,21.8,32.0,1536.52
2022-04-26 16:00:00,2022-04-26,16,1,False,False,spring,24.2,54.0,1531.26
2022-04-26 17:00:00,2022-04-26,17,1,False,False,spring,21.3,64.0,1729.42
2022-04-26 18:00:00,2022-04-26,18,1,False,False,spring,27.1,64.0,1753.32
2022-04-26 19:00:00,2022-04-26,19,1,False,False,spring,25.0,47.0,1768.27
2022-04-26 20:00:00,2022-04-26,20,1,False,False,spring,26.5,63.0,1900.54
2022-04-26 21:00:00,2022-04-26,21,1,False,False,spring,25.1,53.0,1916.43
2022-04-26 22:00:00,2022-04-26,22,1,False,False,spring,24.7,66.0,1459.97
2022-04-26 23:00:00,2022-04-26,23,1,False,False,spring,25.7,49.0,1418.53
2022-04-27 00:00:00,2022-04-27,0,2,False,False,spring,23.0,62.0,1191.88
2022-04-27 01:00:00,2022-04-27,1,2,False,False,spring,21.0,64.0,1136.15
2022-04-27 02:00:00,2022-04-27,2,2,False,False,spring,20.5,66.0,1158.68
2022-04-27 03:00:00,2022-04-27,3,2,False,False,spring,19.0,63.0,1170.65
2022-04-27 04:00:00,2022-04-27,4,2,False,False,spring,18.7,60.0,1154.58
2022-04-27 05:00:00,2022-04-27,5,2,False,False,spring,18.0,78.0,1114.35
2022-04-27 06:00:00,2022-04-27,6,2,False,False,spring,15.4,66.0,1194.08
2022-04-27 07:00:00,2022-04-27,7,2,False,False,spring,17.3,59.0,1493.03
2022-04-27 08:00:00,2022-04-27,8,2,False,False,spring,16.0,72.0,1546.41
2022-04-27 09:00:00,2022-04-27,9,2,False,False,spring,12.2,69.0,1649.96
2022-04-27 10:00:00,2022-04-27,10,2,False,False,spring,15.4,65.0,1553.3
2022-04-27 11:00:00,2022-04-27,11,2,False,False,spring,18.3,59.0,1459.08
2022-04-27 12:00:00,2022-04-27,12,2,False,False,spring,18.1,59.0,1614.29
2022-04-27 13:00:00,2022-04-27,13,2,False,False,spring,19.3,62.0,1457.62
2022-04-27 14:00:00,2022-04-27,14,2,False,False,spring,19.4,45.0,1625.57
2022-04-27 15:00:00,2022-04-27,15,2,False,False,spring,23.2,61.0,1478.56
2022-04-27 16:00:00,2022-04-27,16,2,False,False,spring,21.2,72.0,1602.21
2022-04-27 17:00:00,2022-04-27,17,2,False,False,spring,21.7,52.0,1889.18
2022-04-27 18:00:00,2022-04-27,18,2,False,False,spring,19.6,60.0,1690.2
2022-04-27 19:00:00,2022-04-27,19,2,False,False,spring,29.8,51.0,1746.08
2022-04-27 20:00:00,2022-04-27,20,2,False,False,spring,24.6,47.0,1685.43
2022-04-27 21:00:00,2022-04-27,21,2,False,False,spring,25.7,51.0,1996.85
2022-04-27 22:00:00,2022-04-27,22,2,False,False,spring,25.9,54.0,1574.5
2022-04-27 23:00:00,2022-04-27,23,2,False,False,spring,19.8,29.0,1218.4
2022-04-28 00:00:00,2022-04-28,0,3,False,False,spring,20.0,58.0,1220.62
2022-04-28 01:00:00,2022-04-28,1,3,False,False,spring,21.0,58.0,1092.44
2022-04-28 02:00:00,2022-04-28,2,3,False,False,spring,18.3,66.0,1240.64
2022-04-28 03:00:00,2022-04-28,3,3,False,False,spring,16.6,73.0,1173.19
2022-04-28 04:00:00,2022-04-28,4,3,False,False,spring,15.6,67.0,1145.07
2022-04-28 05:00:00,2022-04-28,5,3,False,False,spring,17.7,77.0,1180.44
2022-04-28 06:00:00,2022-04-28,6,3,False,False,spring,17.3,74.0,1234.37
2022-04-28 07:00:00,2022-04-28,7,3,False,False,spring,14.0,72.0,1663.44
2022-04-28 08:00:00,2022-04-28,8,3,False,False,spring,15.3,63.0,1598.56
2022-04-28 09:00:00,2022-04-28,9,3,False,False,spring,15.0,50.0,1669.27
2022-04-28 10:00:00,2022-04-28,10,3,False,False,spring,16.1,47.0,1449.9
2022-04-28 11:00:00,2022-04-28,11,3,False,False,spring,17.8,58.0,1465.68
2022-04-28 12:00:00,2022-04-28,12,3,False,False,spring,19.8,64.0,1517.18
2022-04-28 13:00:00,2022-04-28,13,3,False,False,spring,22.2,56.0,1420.84
2022-04-28 14:00:00,2022-04-28,14,3,False,False,spring,18.4,69.0,1505.21
2022-04-28 15:00:00,2022-04-28,15,3,False,False,spring,21.4,45.0,1506.32
2022-04-28 16:00:00,2022-04-28,16,3,False,False,spring,19.6,63.0,1424.5
2022-04-28 17:00:00,2022-04-28,17,3,False,False,spring,22.0,55.0,1694.04
2022-04-28 18:00:00,2022-04-28,18,3,False,False,spring,23.6,49.0,1891.04
2022-04-28 19:00:00,2022-04-28,19,3,False,False,spring,25.4,46.0,1864.72
2022-04-28 20:00:00,2022-04-28,20,3,False,False,spring,24.0,53.0,1811.67
2022-04-28 21:00:00,2022-04-28,21,3,False,False,spring,26.4,47.0,1889.6
2022-04-28 22:00:00,2022-04-28,22,3,False,False,spring,24.0,65.0,1395.92
2022-04-28 23:00:00,2022-04-28,23,3,False,False,spring,24.6,56.0,1433.06
2022-04-29 00:00:00,2022-04-29,0,4,False,False,spring,21.5,66.0,1324.52
2022-04-29 01:00:00,2022-04-29,1,4,False,False,spring,21.8,67.0,1181.51
2022-04-29 02:00:00,2022-04-29,2,4,False,False,spring,20.4,64.0,1096.93
2022-04-29 03:00:00,2022-04-29,3,4,False,False,spring,20.2,58.0,1157.03
2022-04-29 04:00:00,2022-04-29,4,4,False,False,spring,16.9,62.0,1220.12
2022-04-29 05:00:00,2022-04-29,5,4,False,False,spring,19.4,70.0,1177.31
2022-04-29 06:00:00,2022-04-29,6,4,False,False,spring,12.1,71.0,1163.64
2022-04-29 07:00:00,2022-04-29,7,4,False,False,spring,13.2,65.0,1631.45
2022-04-29 08:00:00,2022-04-29,8,4,False,False,spring,10.6,69.0,1658.05
2022-04-29 09:00:00,2022-04-29,9,4,False,False,spring,16.4,58.0,1700.7
2022-04-29 10:00:00,2022-04-29,10,4,False,False,spring,12.6,58.0,1596.02
2022-04-29 11:00:00,2022-04-29,11,4,False,False,spring,20.5,59.0,1434.39
2022-04-29 12:00:00,2022-04-29,12,4,False,False,spring,16.9,55.0,1537.24
2022-04-29 13:00:00,2022-04-29,13,4,False,False,spring,19.0,46.0,1492.04
2022-04-29 14:00:00,2022-04-29,14,4,False,False,spring,17.7,67.0,1340.55
2022-04-29 15:00:00,2022-04-29,15,4,False,False,spring,23.2,42.0,1408.45
2022-04-29 16:00:00,2022-04-29,16,4,False,False,spring,21.7,52.0,1603.85
2022-04-29 17:00:00,2022-04-29,17,4,False,False,spring,25.3,59.0,1887.1
2022-04-29 18:00:00,2022-04-29,18,4,False,False,spring,24.2,57.0,1741.51
2022-04-29 19:00:00,2022-04-29,19,4,False,False,spring,27.3,47.0,1950.82
2022-04-29 20:00:00,2022-04-29,20,4,False,False,spring,23.3,65.0,1874.64
2022-04-29 21:00:00,2022-04-29,21,4,False,False,spring,24.4,58.0,1795.88
2022-04-29 22:00:00,2022-04-29,22,4,False,False,spring,23.9,58.0,1327.47
2022-04-29 23:00:00,2022-04-29,23,4,False,False,spring,26.2,64.0,1334.85
2022-04-30 00:00:00,2022-04-30,0,5,True,True,spring,21.1,53.0,974.92
2022-04-30 01:00:00,2022-04-30,1,5,True,True,spring,21.5,49.0,896.36
2022-04-30 02:00:00,2022-04-30,2,5,True,True,spring,18.8,55.0,938.27
2022-04-30 03:00:00,2022-04-30,3,5,True,True,spring,20.2,64.0,833.71
2022-04-30 04:00:00,2022-04-30,4,5,True,True,spring,19.0,62.0,919.67
2022-04-30 05:00:00,2022-04-30,5,5,True,True,spring,16.1,56.0,972.21
2022-04-30 06:00:00,2022-04-30,6,5,True,True,spring,14.2,71.0,999.51
2022-04-30 07:00:00,2022-04-30,7,5,True,True,spring,15.3,61.0,1234.44
2022-04-30 08:00:00,2022-04-30,8,5,True,True,spring,14.1,57.0,1371.37
2022-04-30 09:00:00,2022-04-30,9,5,True,True,spring,16.4,72.0,1175.57
2022-04-30 10:00:00,2022-04-30,10,5,True,True,spring,13.6,48.0,1338.94
2022-04-30 11:00:00,2022-04-30,11,5,True,True,spring,13.0,73.0,1265.13
2022-04-30 12:00:00,2022-04-30,12,5,True,True,spring,16.5,62.0,1201.59
2022-04-30 13:00:00,2022-04-30,13,5,True,True,spring,19.6,69.0,1232.86
2022-04-30 14:00:00,2022-04-30,14,5,True,True,spring,18.1,49.0,1066.38
2022-04-30 15:00:00,2022-04-30,15,5,True,True,spring,19.9,67.0,1109.82
2022-04-30 16:00:00,2022-04-30,16,5,True,True,spring,25.2,57.0,1175.01
2022-04-30 17:00:00,2022-04-30,17,5,True,True,spring,19.7,55.0,1474.86
2022-04-30 18:00:00,2022-04-30,18,5,True,True,spring,21.1,53.0,1376.53
2022-04-30 19:00:00,2022-04-30,19,5,True,True,spring,22.0,69.0,1422.89
2022-04-30 20:00:00,2022-04-30,20,5,True,True,spring,23.9,66.0,1460.23
2022-04-30 21:00:00,2022-04-30,21,5,True,True,spring,22.2,65.0,1292.95
2022-04-30 22:00:00,2022-04-30,22,5,True,True,spring,26.5,55.0,1096.69
2022-04-30 23:00:00,2022-04-30,23,5,True,True,spring,25.6,57.0,1090.83
2022-05-01 00:00:00,2022-05-01,0,6,True,True,spring,24.2,59.0,966.45
2022-05-01 01:00:00,2022-05-01,1,6,True,True,spring,24.4,69.0,841.41
2022-05-01 02:00:00,2022-05-01,2,6,True,True,spring,18.7,57.0,961.4
2022-05-01 03:00:00,2022-05-01,3,6,True,True,spring,17.9,72.0,970.53
2022-05-01 04:00:00,2022-05-01,4,6,True,True,spring,18.0,49.0,983.46
2022-05-01 05:00:00,2022-05-01,5,6,True,True,spring,17.3,57.0,912.41
2022-05-01 06:00:00,2022-05-01,6,6,True,True,spring,17.7,69.0,899.14
2022-05-01 07:00:00,2022-05-01,7,6,True,True,spring,16.5,52.0,1289.39
2022-05-01 08:00:00,2022-05-01,8,6,True,True,spring,16.8,64.0,1233.22
2022-05-01 09:00:00,2022-05-01,9,6,True,True,spring,14.2,73.0,1328.44
2022-05-01 10:00:00,2022-05-01,10,6,True,True,spring,17.4,63.0,1232.13
2022-05-01 11:00:00,2022-05-01,11,6,True,True,spring,15.1,61.0,1217.17
2022-05-01 12:00:00,2022-05-01,12,6,True,True,spring,15.9,72.0,1132.96
2022-05-01 13:00:00,2022-05-01,13,6,True,True,spring,20.1,77.0,1201.65
2022-05-01 14:00:00,2022-05-01,14,6,True,True,spring,19.4,59.0,1167.52
2022-05-01 15:00:00,2022-05-01,15,6,True,True,spring,21.6,52.0,1179.68
2022-05-01 16:00:00,2022-05-01,16,6,True,True,spring,25.4,48.0,1218.69
2022-05-01 17:00:00,2022-05-01,17,6,True,True,spring,22.4,59.0,1371.85
2022-05-01 18:00:00,2022-05-01,18,6,True,True,spring,21.8,64.0,1292.56
2022-05-01 19:00:00,2022-05-01,19,6,True,True,spring,26.2,66.0,1489.89
2022-05-01 20:00:00,2022-05-01,20,6,True,True,spring,25.2,56.0,1442.6
2022-05-01 21:00:00,2022-05-01,21,6,True,True,spring,23.5,62.0,1384.19
2022-05-01 22:00:00,2022-05-01,22,6,True,True,spring,29.0,56.0,1170.22
2022-05-01 23:00:00,2022-05-01,23,6,True,True,spring,22.2,53.0,1070.97
2022-05-02 00:00:00,2022-05-02,0,0,False,True,spring,21.5,71.0,1049.8
2022-05-02 01:00:00,2022-05-02,1,0,False,True,spring,25.3,53.0,1011.27
2022-05-02 02:00:00,2022-05-02,2,0,False,True,spring,20.6,58.0,1072.49
2022-05-02 03:00:00,2022-05-02,3,0,False,True,spring,16.9,71.0,1029.94
2022-05-02 04:00:00,2022-05-02,4,0,False,True,spring,19.2,67.0,1083.51
2022-05-02 05:00:00,2022-05-02,5,0,False,True,spring,19.1,54.0,1041.92
2022-05-02 06:00:00,2022-05-02,6,0,False,True,spring,13.1,62.0,1015.04
2022-05-02 07:00:00,2022-05-02,7,0,False,True,spring,16.6,64.0,1322.51
2022-05-02 08:00:00,2022-05-02,8,0,False,True,spring,13.6,68.0,1493.44
2022-05-02 09:00:00,2022-05-02,9,0,False,True,spring,13.8,54.0,1541.07
2022-05-02 10:00:00,2022-05-02,10,0,False,True,spring,17.6,50.0,1244.94
2022-05-02 11:00:00,2022-05-02,11,0,False,True,spring,17.6,58.0,1264.96
2022-05-02 12:00:00,2022-05-02,12,0,False,True,spring,15.9,67.0,1317.13
2022-05-02 13:00:00,2022-05-02,13,0,False,True,spring,18.6,61.0,1302.37
2022-05-02 14:00:00,2022-05-02,14,0,False,True,spring,17.4,63.0,1274.16
2022-05-02 15:00:00,2022-05-02,15,0,False,True,spring,18.3,78.0,1177.49
2022-05-02 16:00:00,2022-05-02,16,0,False,True,spring,21.4,58.0,1351.39
2022-05-02 17:00:00,2022-05-02,17,0,False,True,spring,21.0,59.0,1397.45
2022-05-02 18:00:00,2022-05-02,18,0,False,True,spring,20.6,45.0,1618.7
2022-05-02 19:00:00,2022-05-02,19,0,False,True,spring,23.6,58.0,1513.82
2022-05-02 20:00:00,2022-05-02,20,0,False,True,spring,24.5,50.0,1543.84
2022-05-02 21:00:00,2022-05-02,21,0,False,True,spring,24.5,72.0,1472.71
2022-05-02 22:00:00,2022-05-02,22,0,False,True,spring,20.3,62.0,1185.02
2022-05-02 23:00:00,2022-05-02,23,0,False,True,spring,21.6,68.0,1141.57
2022-05-03 00:00:00,2022-05-03,0,1,False,True,spring,23.0,46.0,1058.08
2022-05-03 01:00:00,2022-05-03,1,1,False,True,spring,19.0,63.0,1004.63
2022-05-03 02:00:00,2022-05-03,2,1,False,True,spring,20.9,53.0,1018.97
2022-05-03 03:00:00,2022-05-03,3,1,False,True,spring,15.7,66.0,1102.99
2022-05-03 04:00:00,2022-05-03,4,1,False,True,spring,17.8,64.0,986.94
2022-05-03 05:00:00,2022-05-03,5,1,False,True,spring,12.8,56.0,1019.42
2022-05-03 06:00:00,2022-05-03,6,1,False,True,spring,16.6,63.0,1093.17
2022-05-03 07:00:00,2022-05-03,7,1,False,True,spring,16.3,67.0,1424.75
2022-05-03 08:00:00,2022-05-03,8,1,False,True,spring,13.4,61.0,1433.48
2022-05-03 09:00:00,2022-05-03,9,1,False,True,spring,14.6,70.0,1539.52
2022-05-03 10:00:00,2022-05-03,10,1,False,True,spring,17.7,52.0,1297.82
2022-05-03 11:00:00,2022-05-03,11,1,False,True,spring,18.1,55.0,1377.26
2022-05-03 12:00:00,2022-05-03,12,1,False,True,spring,16.0,51.0,1235.55
2022-05-03 13:00:00,2022-05-03,13,1,False,True,spring,14.7,65.0,1284.36
2022-05-03 14:00:00,2022-05-03,14,1,False,True,spring,22.2,51.0,1258.5
2022-05-03 15:00:00,2022-05-03,15,1,False,True,spring,22.4,75.0,1261.32
2022-05-03 16:00:00,2022-05-03,16,1,False,True,spring,22.7,55.0,1369.37
2022-05-03 17:00:00,2022-05-03,17,1,False,True,spring,22.9,58.0,1506.44
2022-05-03 18:00:00,2022-05-03,18,1,False,True,spring,24.9,49.0,1407.46
2022-05-03 19:00:00,2022-05-03,19,1,False,True,spring,25.9,58.0,1620.87
2022-05-03 20:00:00,2022-05-03,20,1,False,True,spring,28.8,53.0,1560.77
2022-05-03 21:00:00,2022-05-03,21,1,False,True,spring,26.7,57.0,1416.83
2022-05-03 22:00:00,2022-05-03,22,1,False,True,spring,25.0,28.0,1103.81
2022-05-03 23:00:00,2022-05-03,23,1,False,True,spring,24.6,43.0,1238.38
2022-05-04 00:00:00,2022-05-04,0,2,False,False,spring,21.4,71.0,1294.24
2022-05-04 01:00:00,2022-05-04,1,2,False,False,spring,21.0,72.0,1189.57
2022-05-04 02:00:00,2022-05-04,2,2,False,False,spring,23.6,55.0,1232.71
2022-05-04 03:00:00,2022-05-04,3,2,False,False,spring,17.2,50.0,1191.1
2022-05-04 04:00:00,2022-05-04,4,2,False,False,spring,21.7,56.0,1234.34
2022-05-04 05:00:00,2022-05-04,5,2,False,False,spring,17.4,64.0,1237.92
2022-05-04 06:00:00,2022-05-04,6,2,False,False,spring,16.8,40.0,1317.97
2022-05-04 07:00:00,2022-05-04,7,2,False,False,spring,11.8,65.0,1610.38
2022-05-04 08:00:00,2022-05-04,8,2,False,False,spring,16.4,56.0,1398.09
2022-05-04 09:00:00,2022-05-04,9,2,False,False,spring,14.5,60.0,1904.31
2022-05-04 10:00:00,2022-05-04,10,2,False,False,spring,13.3,72.0,1673.46
2022-05-04 11:00:00,2022-05-04,11,2,False,False,spring,17.8,66.0,1519.83
2022-05-04 12:00:00,2022-05-04,12,2,False,False,spring,17.1,58.0,1424.14
2022-05-04 13:00:00,2022-05-04,13,2,False,False,spring,16.7,56.0,1531.61
2022-05-04 14:00:00,2022-05-04,14,2,False,False,spring,22.2,46.0,1377.75
2022-05-04 15:00:00,2022-05-04,15,2,False,False,spring,22.2,44.0,1510.45
2022-05-04 16:00:00,2022-05-04,16,2,False,False,spring,21.1,62.0,1575.9
2022-05-04 17:00:00,2022-05-04,17,2,False,False,spring,20.4,60.0,1720.34
2022-05-04 18:00:00,2022-05-04,18,2,False,False,spring,24.1,57.0,1793.76
2022-05-04 19:00:00,2022-05-04,19,2,False,False,spring,25.9,50.0,1829.47
2022-05-04 20:00:00,2022-05-04,20,2,False,False,spring,25.4,38.0,1839.57
2022-05-04 21:00:00,2022-05-04,21,2,False,False,spring,26.2,47.0,1782.67
2022-05-04 22:00:00,2022-05-04,22,2,False,False,spring,25.5,45.0,1411.59
2022-05-04 23:00:00,2022-05-04,23,2,False,False,spring,24.0,53.0,1393.11
2022-05-05 00:00:00,2022-05-05,0,3,False,False,spring,22.1,49.0,1164.83
2022-05-05 01:00:00,2022-05-05,1,3,False,False,spring,19.9,65.0,1261.71
2022-05-05 02:00:00,2022-05-05,2,3,False,False,spring,21.4,61.0,1260.83
2022-05-05 03:00:00,2022-05-05,3,3,False,False,spring,16.9,69.0,1165.13
2022-05-05 04:00:00,2022-05-05,4,3,False,False,spring,14.4,60.0,1367.13
2022-05-05 05:00:00,2022-05-05,5,3,False,False,spring,18.3,76.0,1194.53
2022-05-05 06:00:00,2022-05-05,6,3,False,False,spring,17.8,70.0,1105.39
